EXP_NAME,EXPERIMENTER,MODEL_FAMILY,SEED,N_FOLDS,FEATURE_MODE,SCALER_TYPE,USE_PCA,PCA_N_COMPONENTS,IMBALANCE_MODE,train_size,cv_f1_macro_mean,cv_f1_macro_std,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,C,class_weight,dual,fit_intercept,intercept_scaling,loss,max_iter,multi_class,penalty,random_state,tol,verbose
5148A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.06557726860046387,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
5149A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,3.0422847270965576,,,0.1,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5150A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.05803632736206055,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5151A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5769802512065939,0.011282466353392855,,,1.013671636581421,,,0.1,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
5152A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.0685577392578125,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
5153A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,2.6397454738616943,,,0.1,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5154A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.06420302391052246,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5155A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5778838187929763,0.011852834303871504,,,2.370469808578491,,,0.1,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
5156A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.06930398941040039,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
5157A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5960446899384553,0.005464536209880524,,,0.6586041450500488,,,0.1,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5158A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.07205510139465332,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5159A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5799235049797266,0.012457060616930691,,,0.2069988250732422,,,0.1,balanced,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5160A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.0721127986907959,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5161A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5953854545092089,0.003763289365086347,,,2.029744863510132,,,0.1,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5162A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.07607817649841309,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5163A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.582713131888792,0.013647421583871422,,,0.6130714416503906,,,0.1,balanced,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
5164A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.08663773536682129,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
5165A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,4.333863019943237,,,0.1,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5166A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.06830334663391113,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5167A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5760825943772401,0.010028743645072728,,,1.078974723815918,,,0.1,balanced,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
5168A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.07429361343383789,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
5169A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,3.880542755126953,,,0.1,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5170A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.0806272029876709,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5171A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5778838187929763,0.011852834303871504,,,3.6653594970703125,,,0.1,balanced,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
5172A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.17319989204406738,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
5173A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6019906696484604,0.005779171985811566,,,1.2462990283966064,,,1.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5174A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.09061670303344727,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5175A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5830491554070149,0.006724888737720851,,,0.5637698173522949,,,1.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
5176A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.08625125885009766,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
5177A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5929752895839567,0.00705312151870501,,,2.8606860637664795,,,1.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5178A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.06455826759338379,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5179A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5688191700800914,0.00873897933519544,,,1.3031105995178223,,,1.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
5180A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.050424814224243164,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
5181A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5926475282832601,0.004697872991299388,,,4.202352285385132,,,1.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5182A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.09526491165161133,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5183A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5667390707917024,0.004037258981726995,,,1.5616650581359863,,,1.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
5184A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.040929555892944336,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
5185A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,19.278594732284546,,,1.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5186A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.06141924858093262,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5187A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5747046753856604,0.013036685659002949,,,5.147220611572266,,,1.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
5188A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.04332137107849121,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
5189A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6019906696484604,0.005779171985811566,,,0.4900996685028076,,,1.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5190A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.08080220222473145,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5191A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5830491554070149,0.006724888737720851,,,0.36633968353271484,,,1.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
5192A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.05897998809814453,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
5193A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5929752895839567,0.00705312151870501,,,1.9254531860351562,,,1.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5194A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.06825089454650879,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5195A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5688191700800914,0.00873897933519544,,,1.0553245544433594,,,1.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
5196A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.08786821365356445,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
5197A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5926475282832601,0.004697872991299388,,,4.130558252334595,,,1.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5198A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.058342933654785156,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5199A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5667390707917024,0.004037258981726995,,,1.349745273590088,,,1.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
5200A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.06546735763549805,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
5201A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946614796658564,0.003162604360427449,,,18.431378602981567,,,1.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5202A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.06658339500427246,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5203A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5832300241207401,0.012171764765212015,,,5.099770784378052,,,1.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
5204A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.07021570205688477,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
5205A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6019906696484604,0.005779171985811566,,,0.5412721633911133,,,1.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5206A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.07346796989440918,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5207A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5830491554070149,0.006724888737720851,,,0.3478875160217285,,,1.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5208A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.06826663017272949,,,1.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5209A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5929752895839567,0.00705312151870501,,,2.0422604084014893,,,1.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5210A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.0870966911315918,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5211A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5688191700800914,0.00873897933519544,,,1.2417914867401123,,,1.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
5212A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.08245539665222168,,,1.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
5213A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5926475282832601,0.004697872991299388,,,4.656420946121216,,,1.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5214A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.06311941146850586,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5215A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5667390707917024,0.004037258981726995,,,1.3607125282287598,,,1.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
5216A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.06381106376647949,,,1.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
5217A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5997988763597393,0.0016326167361711157,,,18.779510498046875,,,1.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5218A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5941456353289253,0.0038628638062670564,,,0.08732223510742188,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5219A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5741303745970617,0.006227257849650275,,,5.081537961959839,,,1.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
5220A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5965737486864519,0.005622288745165423,,,0.09401392936706543,,,1.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
5221A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5844442329127647,0.019970848239610157,,,0.657771110534668,,,10.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5222A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.041449546813964844,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5223A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6042554897185456,0.04788729128246951,,,0.46904540061950684,,,10.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
5224A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.052729129791259766,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
5225A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5966954436457094,0.018345116835401704,,,1.898629903793335,,,10.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5226A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.06460809707641602,,,10.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5227A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5927592903314384,0.047821151383067015,,,2.0237910747528076,,,10.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
5228A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.04303264617919922,,,10.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
5229A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.626261782895601,0.004685766084698731,,,4.352879762649536,submissions\SVM_Zuha\svm_5229A.csv,,10.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5230A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.058609724044799805,,,10.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5231A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5837878730331668,0.010375777704901392,,,3.457702875137329,,,10.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
5232A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.06018948554992676,,,10.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
5233A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6047118343832488,0.0076029643778119564,,,17.416193962097168,,,10.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5234A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.06949734687805176,,,10.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5235A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5183539026009302,0.027757135755673856,,,7.396416902542114,,,10.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
5236A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.06094932556152344,,,10.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
5237A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5844442329127647,0.019970848239610157,,,0.4648890495300293,,,10.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5238A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.0685727596282959,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5239A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6042554897185456,0.04788729128246951,,,0.510352611541748,,,10.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
5240A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.058279991149902344,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
5241A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5966954436457094,0.018345116835401704,,,2.097902774810791,,,10.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5242A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.08398771286010742,,,10.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5243A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5927592903314384,0.047821151383067015,,,1.9558753967285156,,,10.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
5244A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.06837177276611328,,,10.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
5245A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.626261782895601,0.004685766084698731,,,4.260247230529785,submissions\SVM_Zuha\svm_5245A.csv,,10.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5246A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.11792564392089844,,,10.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5247A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5837878730331668,0.010375777704901392,,,3.7428176403045654,,,10.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
5248A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.07331275939941406,,,10.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
5249A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6047118343832488,0.0076029643778119564,,,17.154576063156128,,,10.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5250A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.0657346248626709,,,10.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5251A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5183539026009302,0.027757135755673856,,,7.124200344085693,,,10.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
5252A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.0548551082611084,,,10.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
5253A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5844442329127647,0.019970848239610157,,,0.5123796463012695,,,10.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5254A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5951882488507176,0.003396087528695824,,,0.058704376220703125,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5255A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6042554897185456,0.04788729128246951,,,0.45845866203308105,,,10.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5256A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5946724045137866,0.0041226839254904744,,,0.06604337692260742,,,10.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5257A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5966954436457094,0.018345116835401704,,,1.8789465427398682,,,10.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
