EXP_NAME,EXPERIMENTER,MODEL_FAMILY,FEATURE_MODE,SEED,N_FOLDS,VALIDATION_SCHEME,VAL_SIZE,VAL_STRATIFY,USE_STRATIFIED_KFOLD,SHUFFLE_FOLDS,FOLDS_RANDOM_STATE,SCALER_TYPE,MISSING_VALUE_STRATEGY,MISSING_FILL_VALUE,USE_PCA,PCA_N_COMPONENTS,PCA_WHITEN,PCA_SVD_SOLVER,IMBALANCE_MODE,DECISION_THRESHOLD,train_size,cv_f1_macro_mean,cv_f1_macro_std,cv_f1_macro_per_fold,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,config_json
2813A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6082100876376626,0.010107344379920285,"[0.6118570531800834, 0.5944173798551678, 0.6183558298777366]",,,4.6654229164123535,,,
2814A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05800127983093262,,,
2815A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5808553572909276,0.015262102797292194,"[0.6010237334148452, 0.564113457453455, 0.5774288810044828]",,,1.0141174793243408,,,
2816A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160508086367417,0.011683615410210077,"[0.6150943396226416, 0.6022435897435897, 0.630814496543994]",,,0.04720282554626465,,,
2817A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6165772834420485,0.011069006944515972,"[0.6150943396226416, 0.6038230141595101, 0.630814496543994]",,,17.74390983581543,,,
2818A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0520172119140625,,,
2819A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6027885075498212,0.02658882410048763,"[0.6261815158410642, 0.5655964405964407, 0.6165875662119586]",,,2.541670560836792,,,
2820A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160508086367417,0.011683615410210077,"[0.6150943396226416, 0.6022435897435897, 0.630814496543994]",,,0.05062055587768555,,,
2821A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5944366473045583,0.03479489472272055,"[0.5653049838829656, 0.643346862659061, 0.5746580953716482]",,,0.675905704498291,,,
2822A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.051493167877197266,,,
2823A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,0.42014026641845703,,,
2824A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05381464958190918,,,
2825A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6022346673103302,0.037720367417381016,"[0.6405326774841786, 0.5509268999696099, 0.615244424477202]",,,2.8578898906707764,,,
2826A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.06714272499084473,,,
2827A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6245786689360543,0.011321750355981668,"[0.6117171313746537, 0.6227505827505827, 0.6392682926829268]",,,1.9546763896942139,submissions\SVM_Zuha\svm_2827A.csv,,
2828A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.03721475601196289,,,
2829A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.613988297538849,0.013235134214599775,"[0.6154046182650301, 0.5971169477250916, 0.6294433266264252]",,,4.822401523590088,,,
2830A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.08711743354797363,,,
2831A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5793435932165091,0.0050853648964713305,"[0.5722056747919293, 0.582151635469843, 0.5836734693877551]",,,3.737536907196045,,,
2832A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04168343544006348,,,
2833A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6167936232840939,0.010784880232896766,"[0.6150943396226416, 0.6045167732477852, 0.6307697569818549]",,,16.949496030807495,,,
2834A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.03925943374633789,,,
2835A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5524826787722557,0.005233885197894378,"[0.5597108378870674, 0.5502490405411398, 0.5474881578885598]",,,6.395957946777344,,,
2836A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0405573844909668,,,
2837A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5944366473045583,0.03479489472272055,"[0.5653049838829656, 0.643346862659061, 0.5746580953716482]",,,0.5258700847625732,,,
2838A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.06319546699523926,,,
2839A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,0.4603862762451172,,,
2840A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04183673858642578,,,
2841A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6022346673103302,0.037720367417381016,"[0.6405326774841786, 0.5509268999696099, 0.615244424477202]",,,2.1391077041625977,,,
2842A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05139446258544922,,,
2843A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6245786689360543,0.011321750355981668,"[0.6117171313746537, 0.6227505827505827, 0.6392682926829268]",,,1.9135065078735352,submissions\SVM_Zuha\svm_2843A.csv,,
2844A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04872894287109375,,,
2845A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.613988297538849,0.013235134214599775,"[0.6154046182650301, 0.5971169477250916, 0.6294433266264252]",,,5.043658256530762,,,
2846A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.06719040870666504,,,
2847A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5793435932165091,0.0050853648964713305,"[0.5722056747919293, 0.582151635469843, 0.5836734693877551]",,,3.5625040531158447,,,
2848A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.07809329032897949,,,
2849A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6167936232840939,0.010784880232896766,"[0.6150943396226416, 0.6045167732477852, 0.6307697569818549]",,,16.511291980743408,,,
2850A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05650138854980469,,,
2851A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5524826787722557,0.005233885197894378,"[0.5597108378870674, 0.5502490405411398, 0.5474881578885598]",,,6.477191686630249,,,
2852A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05037403106689453,,,
2853A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5944366473045583,0.03479489472272055,"[0.5653049838829656, 0.643346862659061, 0.5746580953716482]",,,0.6238846778869629,,,
2854A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.07617378234863281,,,
2855A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,0.5923545360565186,,,
2856A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05265617370605469,,,
2857A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6022346673103302,0.037720367417381016,"[0.6405326774841786, 0.5509268999696099, 0.615244424477202]",,,2.2405712604522705,,,
2858A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.06942510604858398,,,
2859A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6245786689360543,0.011321750355981668,"[0.6117171313746537, 0.6227505827505827, 0.6392682926829268]",,,2.3932886123657227,submissions\SVM_Zuha\svm_2859A.csv,,
2860A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05496549606323242,,,
2861A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.613988297538849,0.013235134214599775,"[0.6154046182650301, 0.5971169477250916, 0.6294433266264252]",,,5.202370643615723,,,
2862A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.08013010025024414,,,
2863A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5793435932165091,0.0050853648964713305,"[0.5722056747919293, 0.582151635469843, 0.5836734693877551]",,,4.054994821548462,,,
2864A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05467057228088379,,,
2865A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6167936232840939,0.010784880232896766,"[0.6150943396226416, 0.6045167732477852, 0.6307697569818549]",,,18.5601909160614,,,
2866A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.07074928283691406,,,
2867A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5524826787722557,0.005233885197894378,"[0.5597108378870674, 0.5502490405411398, 0.5474881578885598]",,,6.076181888580322,,,
2868A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.07273054122924805,,,
2869A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5820016031162086,0.038232405769605265,"[0.6348750664540138, 0.5653563438798338, 0.5457733990147784]",,,0.7000911235809326,,,
2870A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0707859992980957,,,
2871A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,0.615964412689209,,,
2872A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.06027817726135254,,,
2873A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6159201302995034,0.018194576699271315,"[0.6385593918004739, 0.6151911468812877, 0.5940098522167487]",,,2.0275211334228516,,,
2874A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05747413635253906,,,
2875A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5605736072930033,0.04259673509867449,"[0.5667984078735846, 0.6093520699257647, 0.5055703440796608]",,,2.247990608215332,,,
2876A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04324221611022949,,,
2877A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5846683318862499,0.04070844322398422,"[0.5907804357601997, 0.6311879560844126, 0.5320366038141373]",,,5.225168466567993,,,
2878A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0612947940826416,,,
2879A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6111497978548045,0.02921238084717085,"[0.6502857142857144, 0.5801219170403588, 0.6030417622383403]",,,5.005404472351074,,,
2880A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04942798614501953,,,
2881A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.611635598605324,0.011427880462211767,"[0.6273776500891619, 0.6069324647646621, 0.600596680962148]",,,16.06798768043518,,,
2882A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04381561279296875,,,
2883A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.616679176583298,0.03155035710209167,"[0.6608037719200047, 0.6003529589948571, 0.5888807988350322]",,,15.197341918945312,,,
2884A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.04169487953186035,,,
2885A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5820016031162086,0.038232405769605265,"[0.6348750664540138, 0.5653563438798338, 0.5457733990147784]",,,0.5227029323577881,,,
2886A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0797281265258789,,,
2887A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,0.6524531841278076,,,
2888A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.042742013931274414,,,
2889A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6159201302995034,0.018194576699271315,"[0.6385593918004739, 0.6151911468812877, 0.5940098522167487]",,,2.09268856048584,,,
2890A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0641474723815918,,,
2891A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5605736072930033,0.04259673509867449,"[0.5667984078735846, 0.6093520699257647, 0.5055703440796608]",,,2.1254148483276367,,,
2892A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0477900505065918,,,
2893A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5846683318862499,0.04070844322398422,"[0.5907804357601997, 0.6311879560844126, 0.5320366038141373]",,,5.328207969665527,,,
2894A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0715181827545166,,,
2895A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6111497978548045,0.02921238084717085,"[0.6502857142857144, 0.5801219170403588, 0.6030417622383403]",,,4.64122462272644,,,
2896A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05716061592102051,,,
2897A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.611635598605324,0.011427880462211767,"[0.6273776500891619, 0.6069324647646621, 0.600596680962148]",,,14.807831764221191,,,
2898A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05819821357727051,,,
2899A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.616679176583298,0.03155035710209167,"[0.6608037719200047, 0.6003529589948571, 0.5888807988350322]",,,25.639970302581787,,,
2900A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.05951333045959473,,,
2901A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5820016031162086,0.038232405769605265,"[0.6348750664540138, 0.5653563438798338, 0.5457733990147784]",,,1.2876567840576172,,,
2902A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.10149717330932617,,,
2903A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5817997253582307,0.03196114266598967,"[0.5374907597222963, 0.596220603972542, 0.6116878123798539]",,,1.1477971076965332,,,
2904A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.0819234848022461,,,
2905A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6159201302995034,0.018194576699271315,"[0.6385593918004739, 0.6151911468812877, 0.5940098522167487]",,,4.436993837356567,,,
2906A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.1074669361114502,,,
2907A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5605736072930033,0.04259673509867449,"[0.5667984078735846, 0.6093520699257647, 0.5055703440796608]",,,4.448544979095459,,,
2908A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.08892583847045898,,,
2909A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.5846683318862499,0.04070844322398422,"[0.5907804357601997, 0.6311879560844126, 0.5320366038141373]",,,7.872630834579468,,,
2910A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.13966965675354004,,,
2911A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6111497978548045,0.02921238084717085,"[0.6502857142857144, 0.5801219170403588, 0.6030417622383403]",,,7.964258909225464,,,
2912A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.08844494819641113,,,
2913A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.611635598605324,0.011427880462211767,"[0.6273776500891619, 0.6069324647646621, 0.600596680962148]",,,34.460161209106445,,,
2914A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.6160303422521646,0.010985359510619082,"[0.6167220028715004, 0.6022435897435897, 0.6291254341414035]",,,0.08347773551940918,,,
2915A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,False,randomized,balanced,0.5,1530,0.616679176583298,0.03155035710209167,"[0.6608037719200047, 0.6003529589948571, 0.5888807988350322]",,,33.32902503013611,,,
